ID,CorrectedLongitude,CorrectedLatitude,NearestLinkIdentifier,NearestLinkClass
22533,10.9226410567,48.8519074304,264473338,track_grade2
22534,10.9226410567,48.8519074304,264473338,track_grade2
22535,10.9226410567,48.8519074304,264473338,track_grade2
22536,10.9226410567,48.8519074304,264473338,track_grade2
22537,10.9226410567,48.8519074304,264473338,track_grade2
22538,10.9226410567,48.8519074304,264473338,track_grade2
22539,10.9226410567,48.8519074304,264473338,track_grade2
22540,10.9226410567,48.8519074304,264473338,track_grade2
22541,10.9226410567,48.8519074304,264473338,track_grade2
22542,10.9226410567,48.8519074304,264473338,track_grade2
22543,10.9226410567,48.8519074304,264473338,track_grade2
22544,10.9226410567,48.8519074304,264473338,track_grade2
22545,10.9226410567,48.8519074304,264473338,track_grade2
22546,10.9226410567,48.8519074304,264473338,track_grade2
22547,10.9226410567,48.8519074304,264473338,track_grade2
22548,10.9226410567,48.8519074304,264473338,track_grade2
22549,10.9226410567,48.8519074304,264473338,track_grade2
22550,10.9226410567,48.8519074304,264473338,track_grade2
22551,10.9226410567,48.8519074304,264473338,track_grade2
22552,10.9226410567,48.8519074304,264473338,track_grade2
22553,10.9226410567,48.8519074304,264473338,track_grade2
22554,10.9226410567,48.8519074304,264473338,track_grade2
22555,10.9226410567,48.8519074304,264473338,track_grade2
22556,10.9226410567,48.8519074304,264473338,track_grade2
22557,10.9226410567,48.8519074304,264473338,track_grade2
22558,10.9226410567,48.8519074304,264473338,track_grade2
22559,10.9226410567,48.8519074304,264473338,track_grade2
22560,10.9226410567,48.8519074304,264473338,track_grade2
22561,10.9226410567,48.8519074304,264473338,track_grade2
22562,10.9226410567,48.8519074304,264473338,track_grade2
22563,10.9226410567,48.8519074304,264473338,track_grade2
22564,10.9226410567,48.8519074304,264473338,track_grade2
22565,10.9226410567,48.8519074304,264473338,track_grade2
22566,10.9226410567,48.8519074304,264473338,track_grade2
22567,10.9226410567,48.8519074304,264473338,track_grade2
22568,10.9226410567,48.8519074304,264473338,track_grade2
22569,10.9226410567,48.8519074304,264473338,track_grade2
22570,10.9226410567,48.8519074304,264473338,track_grade2
22571,10.9226410567,48.8519074304,264473338,track_grade2
22572,10.9226410567,48.8519074304,264473338,track_grade2
22573,10.9226410567,48.8519074304,264473338,track_grade2
22574,10.9226410567,48.8519074304,264473338,track_grade2
22575,10.9226410567,48.8519074304,264473338,track_grade2
22576,10.9226410567,48.8519074304,264473338,track_grade2
22577,10.9226410567,48.8519074304,264473338,track_grade2
22578,10.9226410567,48.8519074304,264473338,track_grade2
22579,10.9226410567,48.8519074304,264473338,track_grade2
22580,10.9226410567,48.8519074304,264473338,track_grade2
22581,10.9226410567,48.8519074304,264473338,track_grade2
22582,10.9226410567,48.8519074304,264473338,track_grade2
22583,10.9226410567,48.8519074304,264473338,track_grade2
22584,10.9226410567,48.8519074304,264473338,track_grade2
22585,10.9226410567,48.8519074304,264473338,track_grade2
22586,10.9226410567,48.8519074304,264473338,track_grade2
22587,10.9226410567,48.8519074304,264473338,track_grade2
22588,10.9226410567,48.8519074304,264473338,track_grade2
22589,10.9226410567,48.8519074304,264473338,track_grade2
22590,10.9226410567,48.8519074304,264473338,track_grade2
22591,10.9226410567,48.8519074304,264473338,track_grade2
22592,10.9226410567,48.8519074304,264473338,track_grade2
22593,10.9226410567,48.8519074304,264473338,track_grade2
22594,10.9226410567,48.8519074304,264473338,track_grade2
22595,10.9226410567,48.8519074304,264473338,track_grade2
22596,10.9226410567,48.8519074304,264473338,track_grade2
22597,10.9226410567,48.8519074304,264473338,track_grade2
22598,10.9226410567,48.8519074304,264473338,track_grade2
22599,10.9226410567,48.8519074304,264473338,track_grade2
22600,10.9226410567,48.8519074304,264473338,track_grade2
22601,10.9226410567,48.8519074304,264473338,track_grade2
22602,10.9226410567,48.8519074304,264473338,track_grade2
22603,10.9226410567,48.8519074304,264473338,track_grade2
22604,10.9226410567,48.8519074304,264473338,track_grade2
22605,10.9226410567,48.8519074304,264473338,track_grade2
22606,10.9226410567,48.8519074304,264473338,track_grade2
22607,10.9226410567,48.8519074304,264473338,track_grade2
22608,10.9226410567,48.8519074304,264473338,track_grade2
22609,10.9226410567,48.8519074304,264473338,track_grade2
22610,10.9226410567,48.8519074304,264473338,track_grade2
22611,10.9226410567,48.8519074304,264473338,track_grade2
22612,10.9226410567,48.8519074304,264473338,track_grade2
22613,10.9226410567,48.8519074304,264473338,track_grade2
22614,10.9226410567,48.8519074304,264473338,track_grade2
22615,10.9226410567,48.8519074304,264473338,track_grade2
22616,10.9226410567,48.8519074304,264473338,track_grade2
22617,10.9226410567,48.8519074304,264473338,track_grade2
22618,10.9226410567,48.8519074304,264473338,track_grade2
22619,10.9226410567,48.8519074304,264473338,track_grade2
22620,10.9226410567,48.8519074304,264473338,track_grade2
22621,10.9226410567,48.8519074304,264473338,track_grade2
22622,10.9226410567,48.8519074304,264473338,track_grade2
22623,10.9226410567,48.8519074304,264473338,track_grade2
22624,10.9226410567,48.8519074304,264473338,track_grade2
22625,10.9226410567,48.8519074304,264473338,track_grade2
22626,10.9226410567,48.8519074304,264473338,track_grade2
22627,10.9226410567,48.8519074304,264473338,track_grade2
22628,10.9226410567,48.8519074304,264473338,track_grade2
22629,10.9226410567,48.8519074304,264473338,track_grade2
22630,10.9226410567,48.8519074304,264473338,track_grade2
22631,10.9226410567,48.8519074304,264473338,track_grade2
22632,10.9226410567,48.8519074304,264473338,track_grade2
22633,10.9226410567,48.8519074304,264473338,track_grade2
22634,10.9226410567,48.8519074304,264473338,track_grade2
22635,10.9226410567,48.8519074304,264473338,track_grade2
22636,10.9226410567,48.8519074304,264473338,track_grade2
22637,10.9226410567,48.8519074304,264473338,track_grade2
22638,10.9226410567,48.8519074304,264473338,track_grade2
22639,10.9226410567,48.8519074304,264473338,track_grade2
22640,10.9226410567,48.8519074304,264473338,track_grade2
22641,10.9226410567,48.8519074304,264473338,track_grade2
22642,10.9226410567,48.8519074304,264473338,track_grade2
22643,10.9226410567,48.8519074304,264473338,track_grade2
22644,10.9226410567,48.8519074304,264473338,track_grade2
22645,10.9226410567,48.8519074304,264473338,track_grade2
22646,10.9226410567,48.8519074304,264473338,track_grade2
22647,10.9226410567,48.8519074304,264473338,track_grade2
22648,10.9226410567,48.8519074304,264473338,track_grade2
22649,10.9226410567,48.8519074304,264473338,track_grade2
22650,10.9226410567,48.8519074304,264473338,track_grade2
22651,10.9226410567,48.8519074304,264473338,track_grade2
22652,10.9226410567,48.8519074304,264473338,track_grade2
22653,10.9226410567,48.8519074304,264473338,track_grade2
22654,10.9226410567,48.8519074304,264473338,track_grade2
22655,10.9226410567,48.8519074304,264473338,track_grade2
22656,10.9226410567,48.8519074304,264473338,track_grade2
22657,10.9226410567,48.8519074304,264473338,track_grade2
22658,10.9226410567,48.8519074304,264473338,track_grade2
22659,10.9226410567,48.8519074304,264473338,track_grade2
22660,10.9226410567,48.8519074304,264473338,track_grade2
22661,10.9226410567,48.8519074304,264473338,track_grade2
22662,10.9226410567,48.8519074304,264473338,track_grade2
22663,10.9226410567,48.8519074304,264473338,track_grade2
22664,10.9226410567,48.8519074304,264473338,track_grade2
22665,10.9226410567,48.8519074304,264473338,track_grade2
22666,10.9226410567,48.8519074304,264473338,track_grade2
22667,10.9226410567,48.8519074304,264473338,track_grade2
22668,10.9226410567,48.8519074304,264473338,track_grade2
22669,10.9226410567,48.8519074304,264473338,track_grade2
22670,10.9226410567,48.8519074304,264473338,track_grade2
22671,10.9226410567,48.8519074304,264473338,track_grade2
22672,10.9226410567,48.8519074304,264473338,track_grade2
22673,10.9226410567,48.8519074304,264473338,track_grade2
22674,10.9226410567,48.8519074304,264473338,track_grade2
22675,10.9226410567,48.8519074304,264473338,track_grade2
22676,10.9226410567,48.8519074304,264473338,track_grade2
22677,10.9226410567,48.8519074304,264473338,track_grade2
22678,10.9226410567,48.8519074304,264473338,track_grade2
22679,10.9226410567,48.8519074304,264473338,track_grade2
22680,10.9226410567,48.8519074304,264473338,track_grade2
22681,10.9226410567,48.8519074304,264473338,track_grade2
22682,10.9226410567,48.8519074304,264473338,track_grade2
22683,10.9226410567,48.8519074304,264473338,track_grade2
22684,10.9226410567,48.8519074304,264473338,track_grade2
22685,10.9226410567,48.8519074304,264473338,track_grade2
22686,10.9226410567,48.8519074304,264473338,track_grade2
22687,10.9226410567,48.8519074304,264473338,track_grade2
22688,10.9226410567,48.8519074304,264473338,track_grade2
22689,10.9226410567,48.8519074304,264473338,track_grade2
22690,10.9226410567,48.8519074304,264473338,track_grade2
22691,10.9226410567,48.8519074304,264473338,track_grade2
22692,10.9226410567,48.8519074304,264473338,track_grade2
22693,10.9226410567,48.8519074304,264473338,track_grade2
22694,10.9226410567,48.8519074304,264473338,track_grade2
22695,10.9226410567,48.8519074304,264473338,track_grade2
22696,10.9226410567,48.8519074304,264473338,track_grade2
22697,10.9226410567,48.8519074304,264473338,track_grade2
22698,10.9226410567,48.8519074304,264473338,track_grade2
22699,10.9226410567,48.8519074304,264473338,track_grade2
22700,10.9226410567,48.8519074304,264473338,track_grade2
22701,10.9226410567,48.8519074304,264473338,track_grade2
22702,10.9226410567,48.8519074304,264473338,track_grade2
22703,10.9226410567,48.8519074304,264473338,track_grade2
22704,10.9226410567,48.8519074304,264473338,track_grade2
22705,10.9226410567,48.8519074304,264473338,track_grade2
22706,10.9226410567,48.8519074304,264473338,track_grade2
22707,10.9226410567,48.8519074304,264473338,track_grade2
22708,10.9226410567,48.8519074304,264473338,track_grade2
22709,10.9226410567,48.8519074304,264473338,track_grade2
22710,10.9226410567,48.8519074304,264473338,track_grade2
22711,10.9226410567,48.8519074304,264473338,track_grade2
22712,10.9226410567,48.8519074304,264473338,track_grade2
22713,10.9226410567,48.8519074304,264473338,track_grade2
22714,10.9226410567,48.8519074304,264473338,track_grade2
22715,10.9226410567,48.8519074304,264473338,track_grade2
22716,10.9226410567,48.8519074304,264473338,track_grade2
22717,10.9226410567,48.8519074304,264473338,track_grade2
22718,10.9226410567,48.8519074304,264473338,track_grade2
22719,10.9226410567,48.8519074304,264473338,track_grade2
22720,10.9226410567,48.8519074304,264473338,track_grade2
22721,10.9226410567,48.8519074304,264473338,track_grade2
22722,10.9226410567,48.8519074304,264473338,track_grade2
22723,10.9226410567,48.8519074304,264473338,track_grade2
22724,10.9226410567,48.8519074304,264473338,track_grade2
22725,10.9226410567,48.8519074304,264473338,track_grade2
22726,10.9226410567,48.8519074304,264473338,track_grade2
22727,10.9226410567,48.8519074304,264473338,track_grade2
22728,10.9226410567,48.8519074304,264473338,track_grade2
22729,10.9226410567,48.8519074304,264473338,track_grade2
22730,10.9226410567,48.8519074304,264473338,track_grade2
22731,10.9226410567,48.8519074304,264473338,track_grade2
22732,10.9226410567,48.8519074304,264473338,track_grade2
22733,10.9226410567,48.8519074304,264473338,track_grade2
22734,10.9226410567,48.8519074304,264473338,track_grade2
22735,10.9226410567,48.8519074304,264473338,track_grade2
22736,10.9226410567,48.8519074304,264473338,track_grade2
22737,10.9226410567,48.8519074304,264473338,track_grade2
22738,10.9226410567,48.8519074304,264473338,track_grade2
22739,10.9226410567,48.8519074304,264473338,track_grade2
22740,10.9226410567,48.8519074304,264473338,track_grade2
22741,10.9226410567,48.8519074304,264473338,track_grade2
22742,10.9226410567,48.8519074304,264473338,track_grade2
22743,10.9226410567,48.8519074304,264473338,track_grade2
22744,10.9226410567,48.8519074304,264473338,track_grade2
22745,10.9226410567,48.8519074304,264473338,track_grade2
22746,10.9226410567,48.8519074304,264473338,track_grade2
22747,10.9226410567,48.8519074304,264473338,track_grade2
22748,10.9226410567,48.8519074304,264473338,track_grade2
22749,10.9226410567,48.8519074304,264473338,track_grade2
22750,10.9226410567,48.8519074304,264473338,track_grade2
22751,10.9226410567,48.8519074304,264473338,track_grade2
22752,10.9226410567,48.8519074304,264473338,track_grade2
22753,10.9226410567,48.8519074304,264473338,track_grade2
22754,10.9226410567,48.8519074304,264473338,track_grade2
22755,10.9226410567,48.8519074304,264473338,track_grade2
22756,10.9226410567,48.8519074304,264473338,track_grade2
22757,10.9226410567,48.8519074304,264473338,track_grade2
22758,10.9226410567,48.8519074304,264473338,track_grade2
22759,10.9226410567,48.8519074304,264473338,track_grade2
22760,10.9226410567,48.8519074304,264473338,track_grade2
22761,10.9226410567,48.8519074304,264473338,track_grade2
22762,10.9226410567,48.8519074304,264473338,track_grade2
22763,10.9226410567,48.8519074304,264473338,track_grade2
22764,10.9226410567,48.8519074304,264473338,track_grade2
22765,10.9226410567,48.8519074304,264473338,track_grade2
22766,10.9226410567,48.8519074304,264473338,track_grade2
22767,10.9226410567,48.8519074304,264473338,track_grade2
22768,10.9226410567,48.8519074304,264473338,track_grade2
22769,10.9226410567,48.8519074304,264473338,track_grade2
22770,10.9226410567,48.8519074304,264473338,track_grade2
22771,10.9226410567,48.8519074304,264473338,track_grade2
22772,10.9226410567,48.8519074304,264473338,track_grade2
22773,10.9226410567,48.8519074304,264473338,track_grade2
22774,10.9226410567,48.8519074304,264473338,track_grade2
22775,10.9226410567,48.8519074304,264473338,track_grade2
22776,10.9226410567,48.8519074304,264473338,track_grade2
22777,10.9226410567,48.8519074304,264473338,track_grade2
22778,10.9226410567,48.8519074304,264473338,track_grade2
22779,10.9226410567,48.8519074304,264473338,track_grade2
22780,10.9226410567,48.8519074304,264473338,track_grade2
22781,10.9226410567,48.8519074304,264473338,track_grade2
22782,10.9226410567,48.8519074304,264473338,track_grade2
22783,10.9226410567,48.8519074304,264473338,track_grade2
22784,10.9226410567,48.8519074304,264473338,track_grade2
22785,10.9226410567,48.8519074304,264473338,track_grade2
22786,10.9226410567,48.8519074304,264473338,track_grade2
22787,10.9226410567,48.8519074304,264473338,track_grade2
22788,10.9226410567,48.8519074304,264473338,track_grade2
22789,10.9226410567,48.8519074304,264473338,track_grade2
22790,10.9226410567,48.8519074304,264473338,track_grade2
22791,10.9226410567,48.8519074304,264473338,track_grade2
22792,10.9226410567,48.8519074304,264473338,track_grade2
22793,10.9226410567,48.8519074304,264473338,track_grade2
22794,10.9226410567,48.8519074304,264473338,track_grade2
22795,10.9226410567,48.8519074304,264473338,track_grade2
22796,10.9226410567,48.8519074304,264473338,track_grade2
22797,10.9226410567,48.8519074304,264473338,track_grade2
22798,10.9226410567,48.8519074304,264473338,track_grade2
22799,10.9226410567,48.8519074304,264473338,track_grade2
22800,10.9226410567,48.8519074304,264473338,track_grade2
22801,10.9226410567,48.8519074304,264473338,track_grade2
22802,10.9226410567,48.8519074304,264473338,track_grade2
22803,10.9226410567,48.8519074304,264473338,track_grade2
22804,10.9226410567,48.8519074304,264473338,track_grade2
22805,10.9226410567,48.8519074304,264473338,track_grade2
22806,10.9226410567,48.8519074304,264473338,track_grade2
